tmc_code,measurement_tstamp,speed,average_speed,reference_speed,travel_time_seconds,confidence_score,cvalue
TMC001,01/18/2019 00:15,56.38,56.38,65.0,44.7,25,
TMC001,01/18/2019 00:20,62.51,62.51,65.0,40.31,25,
TMC001,01/18/2019 00:25,63.36,63.36,65.0,39.77,25,
TMC001,01/18/2019 00:30,54.8,54.8,65.0,45.98,25,
TMC001,01/18/2019 00:35,59.71,59.71,65.0,42.2,25,
TMC001,01/18/2019 00:40,66.23,66.23,65.0,38.05,25,
TMC001,01/18/2019 00:45,56.8,56.8,65.0,44.37,25,
TMC001,01/18/2019 00:50,64.69,64.69,65.0,38.95,25,
TMC001,01/18/2019 00:55,55.13,55.13,65.0,45.71,25,
TMC001,01/18/2019 01:00,64.31,64.31,65.0,39.19,25,
TMC001,01/18/2019 01:05,65.45,65.45,65.0,38.5,25,
TMC001,01/18/2019 01:10,70.0,70.0,65.0,36.0,25,
TMC001,01/18/2019 01:15,62.2,62.2,65.0,40.51,25,
TMC001,01/18/2019 01:20,62.17,62.17,65.0,40.53,25,
TMC001,01/18/2019 01:25,63.27,63.27,65.0,39.83,25,
TMC001,01/18/2019 01:30,58.81,58.81,65.0,42.85,25,
TMC001,01/18/2019 01:35,66.51,66.51,65.0,37.89,25,
TMC001,01/18/2019 01:40,66.42,66.42,65.0,37.94,25,
TMC001,01/18/2019 01:45,58.75,58.75,65.0,42.9,25,
TMC001,01/18/2019 01:50,61.65,61.65,65.0,40.88,25,
TMC001,01/18/2019 01:55,58.43,58.43,65.0,43.13,25,
TMC001,01/18/2019 02:00,51.91,51.91,65.0,48.54,25,
TMC001,01/18/2019 02:05,59.44,59.44,65.0,42.39,25,
TMC001,01/18/2019 02:10,64.62,64.62,65.0,39.0,25,
TMC001,01/18/2019 02:15,62.4,62.4,65.0,40.38,25,
TMC001,01/18/2019 02:20,59.75,59.75,65.0,42.17,25,
TMC001,01/18/2019 02:25,64.92,64.92,65.0,38.82,25,
TMC001,01/18/2019 02:30,61.35,61.35,65.0,41.08,25,
TMC001,01/18/2019 02:35,61.91,61.91,65.0,40.7,25,
TMC001,01/18/2019 02:40,64.26,64.26,65.0,39.22,25,
TMC001,01/18/2019 02:45,58.72,58.72,65.0,42.92,25,
TMC001,01/18/2019 02:50,63.6,63.6,65.0,39.63,25,
TMC001,01/18/2019 02:55,55.0,55.0,65.0,45.81,25,
TMC001,01/18/2019 03:00,60.14,60.14,65.0,41.9,25,
TMC001,01/18/2019 03:05,56.75,56.75,65.0,44.41,25,
TMC001,01/18/2019 03:10,61.77,61.77,65.0,40.8,25,
TMC001,01/18/2019 03:15,65.29,65.29,65.0,38.6,25,
TMC001,01/18/2019 03:20,64.07,64.07,65.0,39.33,25,
TMC001,01/18/2019 03:25,56.34,56.34,65.0,44.73,25,
TMC001,01/18/2019 03:30,61.53,61.53,65.0,40.96,25,
TMC001,01/18/2019 03:35,59.52,59.52,65.0,42.34,25,
TMC001,01/18/2019 03:40,68.22,68.22,65.0,36.94,25,
TMC001,01/18/2019 03:45,60.98,60.98,65.0,41.32,25,
TMC001,01/18/2019 03:50,59.69,59.69,65.0,42.22,25,
TMC001,01/18/2019 03:55,60.53,60.53,65.0,41.63,25,
TMC001,01/18/2019 04:00,65.57,65.57,65.0,38.43,25,
TMC001,01/18/2019 04:05,57.23,57.23,65.0,44.04,25,
TMC001,01/18/2019 04:10,63.69,63.69,65.0,39.56,25,
TMC001,01/18/2019 04:15,63.22,63.22,65.0,39.86,25,
TMC001,01/18/2019 04:20,66.85,66.85,65.0,37.7,25,
TMC001,01/18/2019 04:25,58.08,58.08,65.0,43.39,25,
TMC001,01/18/2019 04:30,56.96,56.96,65.0,44.24,25,
TMC001,01/18/2019 04:35,60.67,60.67,65.0,41.54,25,
TMC001,01/18/2019 04:40,64.39,64.39,65.0,39.14,25,
TMC001,01/18/2019 04:45,68.3,68.3,65.0,36.9,25,
TMC001,01/18/2019 04:50,62.45,62.45,65.0,40.35,25,
TMC001,01/18/2019 04:55,65.43,65.43,65.0,38.51,25,
TMC001,01/18/2019 05:00,62.95,62.95,65.0,40.03,25,
TMC001,01/18/2019 05:05,59.41,59.41,65.0,42.42,25,
TMC001,01/18/2019 05:10,62.91,62.91,65.0,40.06,25,
TMC001,01/18/2019 05:15,60.23,60.23,65.0,41.84,25,
TMC001,01/18/2019 05:20,65.39,65.39,65.0,38.54,25,
TMC001,01/18/2019 05:25,63.32,63.32,65.0,39.8,25,
TMC001,01/18/2019 05:30,61.26,61.26,65.0,41.14,25,
TMC001,01/18/2019 05:35,58.93,58.93,65.0,42.76,25,
TMC001,01/18/2019 05:40,58.41,58.41,65.0,43.14,25,
TMC001,01/18/2019 05:45,63.9,63.9,65.0,39.44,25,
TMC001,01/18/2019 05:50,65.51,65.51,65.0,38.47,25,
TMC001,01/18/2019 05:55,66.67,66.67,65.0,37.8,25,
TMC001,01/18/2019 06:00,63.18,63.18,65.0,39.89,25,
TMC001,01/18/2019 06:05,64.44,64.44,65.0,39.11,25,
TMC001,01/18/2019 06:10,63.67,63.67,65.0,39.58,25,
TMC001,01/18/2019 06:15,62.7,62.7,65.0,40.19,25,
TMC001,01/18/2019 06:20,58.46,58.46,65.0,43.1,25,
TMC001,01/18/2019 06:25,57.33,57.33,65.0,43.95,25,
TMC001,01/18/2019 06:30,52.21,52.21,65.0,48.27,25,
TMC001,01/18/2019 06:35,53.04,53.04,65.0,47.51,25,
TMC001,01/18/2019 06:40,51.94,51.94,65.0,48.52,25,
TMC001,01/18/2019 06:45,48.65,48.65,65.0,51.8,25,100.0
TMC001,01/18/2019 06:50,51.3,51.3,65.0,49.12,25,
TMC001,01/18/2019 06:55,49.11,49.11,65.0,51.31,25,100.0
TMC001,01/18/2019 07:00,51.06,51.06,65.0,49.35,25,
TMC001,01/18/2019 07:05,42.93,42.93,65.0,58.7,25,100.0
TMC001,01/18/2019 07:10,45.91,45.91,65.0,54.89,25,100.0
TMC001,01/18/2019 07:15,41.95,41.95,65.0,60.07,25,100.0
TMC001,01/18/2019 07:20,44.99,44.99,65.0,56.01,25,100.0
TMC001,01/18/2019 07:25,37.67,37.67,65.0,66.89,25,100.0
TMC001,01/18/2019 07:30,44.97,44.97,65.0,56.04,25,100.0
TMC001,01/18/2019 07:35,42.49,42.49,65.0,59.31,25,100.0
TMC001,01/18/2019 07:40,41.06,41.06,65.0,61.37,25,100.0
TMC001,01/18/2019 07:45,46.2,46.2,65.0,54.54,25,100.0
TMC001,01/18/2019 07:50,47.4,47.4,65.0,53.17,25,100.0
TMC001,01/18/2019 07:55,48.55,48.55,65.0,51.9,25,100.0
TMC001,01/18/2019 08:00,43.61,43.61,65.0,57.79,25,100.0
TMC001,01/18/2019 08:05,50.05,50.05,65.0,50.35,25,
TMC001,01/18/2019 08:10,47.6,47.6,65.0,52.94,25,100.0
TMC001,01/18/2019 08:15,56.18,56.18,65.0,44.86,25,
TMC001,01/18/2019 08:20,50.49,50.49,65.0,49.91,25,
TMC001,01/18/2019 08:25,54.66,54.66,65.0,46.11,25,
TMC001,01/18/2019 08:30,57.39,57.39,65.0,43.91,25,
TMC001,01/18/2019 08:35,63.2,63.2,65.0,39.87,25,
TMC001,01/18/2019 08:40,59.21,59.21,65.0,42.56,25,
TMC001,01/18/2019 08:45,68.81,68.81,65.0,36.62,25,
TMC001,01/18/2019 08:50,60.17,60.17,65.0,41.88,25,
TMC001,01/18/2019 08:55,63.32,63.32,65.0,39.8,25,
TMC001,01/18/2019 09:00,65.7,65.7,65.0,38.36,25,
TMC001,01/18/2019 09:05,64.77,64.77,65.0,38.91,25,
TMC001,01/18/2019 09:10,64.02,64.02,65.0,39.37,25,
TMC001,01/18/2019 09:15,69.83,69.83,65.0,36.09,25,
TMC001,01/18/2019 09:20,68.27,68.27,65.0,36.91,25,
TMC001,01/18/2019 09:25,57.52,57.52,65.0,43.81,25,
TMC001,01/18/2019 09:30,53.97,53.97,65.0,46.7,25,
TMC001,01/18/2019 09:35,66.3,66.3,65.0,38.01,25,
TMC001,01/18/2019 09:40,66.15,66.15,65.0,38.1,25,
TMC001,01/18/2019 09:45,60.21,60.21,65.0,41.85,25,
TMC001,01/18/2019 09:50,63.07,63.07,65.0,39.95,25,
TMC001,01/18/2019 09:55,56.12,56.12,65.0,44.9,25,
TMC001,01/18/2019 10:00,62.03,62.03,65.0,40.62,25,
TMC001,01/18/2019 10:05,60.56,60.56,65.0,41.61,25,
TMC001,01/18/2019 10:10,65.04,65.04,65.0,38.74,25,
TMC001,01/18/2019 10:15,62.33,62.33,65.0,40.43,25,
TMC001,01/18/2019 10:20,57.31,57.31,65.0,43.97,25,
TMC001,01/18/2019 10:25,61.61,61.61,65.0,40.9,25,
TMC001,01/18/2019 10:30,69.79,69.79,65.0,36.11,25,
TMC001,01/18/2019 10:35,68.92,68.92,65.0,36.56,25,
TMC001,01/18/2019 10:40,59.25,59.25,65.0,42.53,25,
TMC001,01/18/2019 10:45,65.47,65.47,65.0,38.49,25,
TMC001,01/18/2019 10:50,65.56,65.56,65.0,38.44,25,
TMC001,01/18/2019 10:55,61.2,61.2,65.0,41.18,25,
TMC001,01/18/2019 11:00,69.05,69.05,65.0,36.49,25,
TMC001,01/18/2019 11:05,64.16,64.16,65.0,39.28,25,
TMC001,01/18/2019 11:10,63.48,63.48,65.0,39.7,25,
TMC001,01/18/2019 11:15,62.22,62.22,65.0,40.5,25,
TMC001,01/18/2019 11:20,65.69,65.69,65.0,38.36,25,
TMC001,01/18/2019 11:25,62.85,62.85,65.0,40.1,25,
TMC001,01/18/2019 11:30,60.26,60.26,65.0,41.82,25,
TMC001,01/18/2019 11:35,59.5,59.5,65.0,42.35,25,
TMC001,01/18/2019 11:40,63.71,63.71,65.0,39.56,25,
TMC001,01/18/2019 11:45,61.19,61.19,65.0,41.19,25,
TMC001,01/18/2019 11:50,60.17,60.17,65.0,41.88,25,
TMC001,01/18/2019 11:55,66.58,66.58,65.0,37.85,25,
TMC001,01/18/2019 12:00,62.32,62.32,65.0,40.44,25,
TMC001,01/18/2019 12:05,62.11,62.11,65.0,40.57,25,
TMC001,01/18/2019 12:10,67.25,67.25,65.0,37.47,25,
TMC001,01/18/2019 12:15,61.61,61.61,65.0,40.9,25,
TMC001,01/18/2019 12:20,58.06,58.06,65.0,43.4,25,
TMC001,01/18/2019 12:25,66.68,66.68,65.0,37.79,25,
TMC001,01/18/2019 12:30,65.68,65.68,65.0,38.37,25,
TMC001,01/18/2019 12:35,59.63,59.63,65.0,42.26,25,
TMC001,01/18/2019 12:40,60.38,60.38,65.0,41.74,25,
TMC001,01/18/2019 12:45,68.94,68.94,65.0,36.56,25,
TMC001,01/18/2019 12:50,65.54,65.54,65.0,38.45,25,
TMC001,01/18/2019 12:55,58.72,58.72,65.0,42.91,25,
TMC001,01/18/2019 13:00,61.57,61.57,65.0,40.93,25,
TMC001,01/18/2019 13:05,62.02,62.02,65.0,40.63,25,
TMC001,01/18/2019 13:10,60.37,60.37,65.0,41.74,25,
TMC001,01/18/2019 13:15,59.3,59.3,65.0,42.49,25,
TMC001,01/18/2019 13:20,66.56,66.56,65.0,37.86,25,
TMC001,01/18/2019 13:25,63.07,63.07,65.0,39.96,25,
TMC001,01/18/2019 13:30,61.61,61.61,65.0,40.9,25,
TMC001,01/18/2019 13:35,58.99,58.99,65.0,42.72,25,
TMC001,01/18/2019 13:40,60.03,60.03,65.0,41.98,25,
TMC001,01/18/2019 13:45,57.41,57.41,65.0,43.89,25,
TMC001,01/18/2019 13:50,62.31,62.31,65.0,40.45,25,
TMC001,01/18/2019 13:55,61.84,61.84,65.0,40.75,25,
TMC001,01/18/2019 14:00,62.68,62.68,65.0,40.2,25,
TMC001,01/18/2019 14:05,67.09,67.09,65.0,37.56,25,
TMC001,01/18/2019 14:10,61.57,61.57,65.0,40.93,25,
TMC001,01/18/2019 14:15,66.32,66.32,65.0,38.0,25,
TMC001,01/18/2019 14:20,53.44,53.44,65.0,47.16,25,
TMC001,01/18/2019 14:25,61.42,61.42,65.0,41.03,25,
TMC001,01/18/2019 14:30,56.26,56.26,65.0,44.8,25,
TMC001,01/18/2019 14:35,54.91,54.91,65.0,45.89,25,
TMC001,01/18/2019 14:40,66.33,66.33,65.0,37.99,25,
TMC001,01/18/2019 14:45,63.61,63.61,65.0,39.62,25,
TMC001,01/18/2019 14:50,58.2,58.2,65.0,43.3,25,
TMC001,01/18/2019 14:55,52.29,52.29,65.0,48.19,25,
TMC001,01/18/2019 15:00,56.86,56.86,65.0,44.32,25,
TMC001,01/18/2019 15:05,61.6,61.6,65.0,40.91,25,
TMC001,01/18/2019 15:10,64.26,64.26,65.0,39.22,25,
TMC001,01/18/2019 15:15,60.96,60.96,65.0,41.34,25,
TMC001,01/18/2019 15:20,63.61,63.61,65.0,39.62,25,
TMC001,01/18/2019 15:25,64.65,64.65,65.0,38.98,25,
TMC001,01/18/2019 15:30,58.9,58.9,65.0,42.78,25,
TMC001,01/18/2019 15:35,64.83,64.83,65.0,38.87,25,
TMC001,01/18/2019 15:40,55.69,55.69,65.0,45.25,25,
TMC001,01/18/2019 15:45,62.52,62.52,65.0,40.31,25,
TMC001,01/18/2019 15:50,61.88,61.88,65.0,40.72,25,
TMC001,01/18/2019 15:55,68.83,68.83,65.0,36.61,25,
TMC001,01/18/2019 16:00,52.8,52.8,65.0,47.73,25,
TMC001,01/18/2019 16:05,54.8,54.8,65.0,45.99,25,
TMC001,01/18/2019 16:10,50.66,50.66,65.0,49.74,25,
TMC001,01/18/2019 16:15,51.34,51.34,65.0,49.09,25,
TMC001,01/18/2019 16:20,46.69,46.69,65.0,53.97,25,100.0
TMC001,01/18/2019 16:25,51.59,51.59,65.0,48.84,25,
TMC001,01/18/2019 16:30,44.97,44.97,65.0,56.03,25,100.0
TMC001,01/18/2019 16:35,42.24,42.24,65.0,59.66,25,100.0
TMC001,01/18/2019 16:40,38.21,38.21,65.0,65.96,25,100.0
TMC001,01/18/2019 16:45,40.75,40.75,65.0,61.84,25,100.0
TMC001,01/18/2019 16:50,39.39,39.39,65.0,63.98,25,100.0
TMC001,01/18/2019 16:55,38.66,38.66,65.0,65.19,25,100.0
TMC001,01/18/2019 17:00,35.5,35.5,65.0,70.98,25,100.0
TMC001,01/18/2019 17:05,30.53,30.53,65.0,82.54,25,100.0
TMC001,01/18/2019 17:10,39.78,39.78,65.0,63.34,25,100.0
TMC001,01/18/2019 17:15,44.37,44.37,65.0,56.79,25,100.0
TMC001,01/18/2019 17:20,44.27,44.27,65.0,56.93,25,100.0
TMC001,01/18/2019 17:25,43.64,43.64,65.0,57.75,25,100.0
TMC001,01/18/2019 17:30,44.72,44.72,65.0,56.35,25,100.0
TMC001,01/18/2019 17:35,48.36,48.36,65.0,52.11,25,100.0
TMC001,01/18/2019 17:40,51.47,51.47,65.0,48.96,25,
TMC001,01/18/2019 17:45,49.95,49.95,65.0,50.45,25,100.0
TMC001,01/18/2019 17:50,51.62,51.62,65.0,48.82,25,
TMC001,01/18/2019 17:55,53.31,53.31,65.0,47.27,25,
TMC001,01/18/2019 18:00,59.63,59.63,65.0,42.26,25,
TMC001,01/18/2019 18:05,54.33,54.33,65.0,46.38,25,
TMC001,01/18/2019 18:10,56.6,56.6,65.0,44.52,25,
TMC001,01/18/2019 18:15,61.66,61.66,65.0,40.87,25,
TMC001,01/18/2019 18:20,60.83,60.83,65.0,41.43,25,
TMC001,01/18/2019 18:25,62.41,62.41,65.0,40.38,25,
TMC001,01/18/2019 18:30,63.2,63.2,65.0,39.88,25,
TMC001,01/18/2019 18:35,70.0,70.0,65.0,36.0,25,
TMC001,01/18/2019 18:40,70.0,70.0,65.0,36.0,25,
TMC001,01/18/2019 18:45,67.32,67.32,65.0,37.43,25,
TMC001,01/18/2019 18:50,69.8,69.8,65.0,36.1,25,
TMC001,01/18/2019 18:55,66.66,66.66,65.0,37.8,25,
TMC001,01/18/2019 19:00,66.3,66.3,65.0,38.01,25,
TMC001,01/18/2019 19:05,64.39,64.39,65.0,39.13,25,
TMC001,01/18/2019 19:10,58.29,58.29,65.0,43.23,25,
TMC001,01/18/2019 19:15,62.85,62.85,65.0,40.1,25,
TMC001,01/18/2019 19:20,60.94,60.94,65.0,41.36,25,
TMC001,01/18/2019 19:25,57.12,57.12,65.0,44.12,25,
TMC001,01/18/2019 19:30,64.75,64.75,65.0,38.92,25,
TMC001,01/18/2019 19:35,51.56,51.56,65.0,48.88,25,
TMC001,01/18/2019 19:40,64.5,64.5,65.0,39.07,25,
TMC001,01/18/2019 19:45,58.68,58.68,65.0,42.95,25,
TMC001,01/18/2019 19:50,59.86,59.86,65.0,42.09,25,
TMC001,01/18/2019 19:55,60.99,60.99,65.0,41.32,25,
TMC001,01/18/2019 20:00,61.94,61.94,65.0,40.69,25,
TMC001,01/18/2019 20:05,59.55,59.55,65.0,42.32,25,
TMC001,01/18/2019 20:10,60.63,60.63,65.0,41.57,25,
TMC001,01/18/2019 20:15,61.39,61.39,65.0,41.05,25,
TMC001,01/18/2019 20:20,59.84,59.84,65.0,42.11,25,
TMC001,01/18/2019 20:25,65.16,65.16,65.0,38.67,25,
TMC001,01/18/2019 20:30,65.61,65.61,65.0,38.41,25,
TMC001,01/18/2019 20:35,61.92,61.92,65.0,40.7,25,
TMC001,01/18/2019 20:40,57.15,57.15,65.0,44.09,25,
TMC001,01/18/2019 20:45,60.28,60.28,65.0,41.81,25,
TMC001,01/18/2019 20:50,56.73,56.73,65.0,44.42,25,
TMC001,01/18/2019 20:55,60.85,60.85,65.0,41.41,25,
TMC001,01/18/2019 21:00,62.16,62.16,65.0,40.54,25,
TMC001,01/18/2019 21:05,54.97,54.97,65.0,45.85,25,
TMC001,01/18/2019 21:10,63.18,63.18,65.0,39.89,25,
TMC001,01/18/2019 21:15,60.96,60.96,65.0,41.34,25,
TMC001,01/18/2019 21:20,62.43,62.43,65.0,40.36,25,
TMC001,01/18/2019 21:25,64.12,64.12,65.0,39.3,25,
TMC001,01/18/2019 21:30,66.52,66.52,65.0,37.88,25,
TMC001,01/18/2019 21:35,66.16,66.16,65.0,38.09,25,
TMC001,01/18/2019 21:40,65.02,65.02,65.0,38.76,25,
TMC001,01/18/2019 21:45,60.2,60.2,65.0,41.86,25,
TMC001,01/18/2019 21:50,63.56,63.56,65.0,39.65,25,
TMC001,01/18/2019 21:55,64.58,64.58,65.0,39.02,25,
TMC001,01/18/2019 22:00,60.74,60.74,65.0,41.49,25,
TMC001,01/18/2019 22:05,61.14,61.14,65.0,41.22,25,
TMC001,01/18/2019 22:10,59.25,59.25,65.0,42.53,25,
TMC001,01/18/2019 22:15,58.26,58.26,65.0,43.25,25,
TMC001,01/18/2019 22:20,63.02,63.02,65.0,39.99,25,
TMC001,01/18/2019 22:25,59.12,59.12,65.0,42.62,25,
TMC001,01/18/2019 22:30,68.93,68.93,65.0,36.56,25,
TMC001,01/18/2019 22:35,60.41,60.41,65.0,41.71,25,
TMC001,01/18/2019 22:40,61.56,61.56,65.0,40.93,25,
TMC001,01/18/2019 22:45,56.06,56.06,65.0,44.95,25,
TMC001,01/18/2019 22:50,61.42,61.42,65.0,41.03,25,
TMC001,01/18/2019 22:55,62.88,62.88,65.0,40.08,25,
TMC001,01/18/2019 23:00,58.71,58.71,65.0,42.92,25,
TMC001,01/18/2019 23:05,63.53,63.53,65.0,39.66,25,
TMC001,01/18/2019 23:10,63.18,63.18,65.0,39.89,25,
TMC001,01/18/2019 23:15,57.78,57.78,65.0,43.61,25,
TMC001,01/18/2019 23:20,64.82,64.82,65.0,38.88,25,
TMC001,01/18/2019 23:25,62.65,62.65,65.0,40.22,25,
TMC001,01/18/2019 23:30,62.85,62.85,65.0,40.1,25,
TMC001,01/18/2019 23:35,59.26,59.26,65.0,42.53,25,
TMC001,01/18/2019 23:40,59.43,59.43,65.0,42.4,25,
TMC001,01/18/2019 23:45,59.04,59.04,65.0,42.68,25,
TMC001,01/18/2019 23:50,61.94,61.94,65.0,40.68,25,
TMC001,01/18/2019 23:55,60.2,60.2,65.0,41.86,25,
TMC002,01/18/2019 00:00,58.96,58.96,65.0,42.74,25,
TMC002,01/18/2019 00:05,63.6,63.6,65.0,39.62,25,
TMC002,01/18/2019 00:10,55.74,55.74,65.0,45.21,25,
TMC002,01/18/2019 00:15,56.02,56.02,65.0,44.98,25,
TMC002,01/18/2019 00:20,60.16,60.16,65.0,41.89,25,
TMC002,01/18/2019 00:25,63.01,63.01,65.0,40.0,25,
TMC002,01/18/2019 00:30,59.39,59.39,65.0,42.43,25,
TMC002,01/18/2019 00:35,58.16,58.16,65.0,43.33,25,
TMC002,01/18/2019 00:40,56.67,56.67,65.0,44.47,25,
TMC002,01/18/2019 00:45,55.49,55.49,65.0,45.41,25,
TMC002,01/18/2019 00:50,61.83,61.83,65.0,40.76,25,
TMC002,01/18/2019 00:55,63.71,63.71,65.0,39.56,25,
TMC002,01/18/2019 01:00,63.83,63.83,65.0,39.48,25,
TMC002,01/18/2019 01:05,59.66,59.66,65.0,42.24,25,
TMC002,01/18/2019 01:10,58.69,58.69,65.0,42.94,25,
TMC002,01/18/2019 01:15,58.47,58.47,65.0,43.1,25,
TMC002,01/18/2019 01:20,57.42,57.42,65.0,43.88,25,
TMC002,01/18/2019 01:25,55.23,55.23,65.0,45.63,25,
TMC002,01/18/2019 01:30,64.51,64.51,65.0,39.06,25,
TMC002,01/18/2019 01:35,61.14,61.14,65.0,41.22,25,
TMC002,01/18/2019 01:40,57.71,57.71,65.0,43.67,25,
TMC002,01/18/2019 01:45,59.35,59.35,65.0,42.46,25,
TMC002,01/18/2019 01:50,68.36,68.36,65.0,36.87,25,
TMC002,01/18/2019 01:55,64.65,64.65,65.0,38.98,25,
TMC002,01/18/2019 02:00,55.33,55.33,65.0,45.55,25,
TMC002,01/18/2019 02:05,59.41,59.41,65.0,42.42,25,
TMC002,01/18/2019 02:10,62.6,62.6,65.0,40.26,25,
TMC002,01/18/2019 02:15,62.3,62.3,65.0,40.45,25,
TMC002,01/18/2019 02:20,60.63,60.63,65.0,41.57,25,
TMC002,01/18/2019 02:25,60.14,60.14,65.0,41.9,25,
TMC002,01/18/2019 02:30,57.45,57.45,65.0,43.87,25,
TMC002,01/18/2019 02:35,67.12,67.12,65.0,37.55,25,
TMC002,01/18/2019 02:40,64.48,64.48,65.0,39.08,25,
TMC002,01/18/2019 02:45,61.91,61.91,65.0,40.7,25,
TMC002,01/18/2019 02:50,57.53,57.53,65.0,43.8,25,
TMC002,01/18/2019 02:55,61.77,61.77,65.0,40.8,25,
TMC002,01/18/2019 03:00,58.18,58.18,65.0,43.31,25,
TMC002,01/18/2019 03:05,58.05,58.05,65.0,43.41,25,
TMC002,01/18/2019 03:10,60.47,60.47,65.0,41.67,25,
TMC002,01/18/2019 03:15,65.28,65.28,65.0,38.6,25,
TMC002,01/18/2019 03:20,57.9,57.9,65.0,43.52,25,
TMC002,01/18/2019 03:25,70.0,70.0,65.0,36.0,25,
TMC002,01/18/2019 03:30,58.81,58.81,65.0,42.85,25,
TMC002,01/18/2019 03:35,58.69,58.69,65.0,42.94,25,
TMC002,01/18/2019 03:40,56.18,56.18,65.0,44.86,25,
TMC002,01/18/2019 03:45,56.66,56.66,65.0,44.47,25,
TMC002,01/18/2019 03:50,61.01,61.01,65.0,41.3,25,
TMC002,01/18/2019 03:55,62.21,62.21,65.0,40.51,25,
TMC002,01/18/2019 04:00,63.68,63.68,65.0,39.57,25,
TMC002,01/18/2019 04:05,60.1,60.1,65.0,41.93,25,
TMC002,01/18/2019 04:10,59.06,59.06,65.0,42.67,25,
TMC002,01/18/2019 04:15,68.43,68.43,65.0,36.82,25,
TMC002,01/18/2019 04:20,65.21,65.21,65.0,38.64,25,
TMC002,01/18/2019 04:25,55.68,55.68,65.0,45.26,25,
TMC002,01/18/2019 04:30,67.65,67.65,65.0,37.25,25,
TMC002,01/18/2019 04:35,68.14,68.14,65.0,36.98,25,
TMC002,01/18/2019 04:40,61.6,61.6,65.0,40.91,25,
TMC002,01/18/2019 04:45,68.94,68.94,65.0,36.55,25,
TMC002,01/18/2019 04:50,62.95,62.95,65.0,40.03,25,
TMC002,01/18/2019 04:55,69.43,69.43,65.0,36.3,25,
TMC002,01/18/2019 05:00,55.14,55.14,65.0,45.7,25,
TMC002,01/18/2019 05:05,60.91,60.91,65.0,41.37,25,
TMC002,01/18/2019 05:10,64.39,64.39,65.0,39.14,25,
TMC002,01/18/2019 05:15,65.16,65.16,65.0,38.68,25,
TMC002,01/18/2019 05:20,65.03,65.03,65.0,38.75,25,
TMC002,01/18/2019 05:25,63.64,63.64,65.0,39.6,25,
TMC002,01/18/2019 05:30,61.43,61.43,65.0,41.02,25,
TMC002,01/18/2019 05:35,61.97,61.97,65.0,40.66,25,
TMC002,01/18/2019 05:40,61.28,61.28,65.0,41.12,25,
TMC002,01/18/2019 05:45,67.71,67.71,65.0,37.22,25,
TMC002,01/18/2019 05:50,62.37,62.37,65.0,40.4,25,
TMC002,01/18/2019 05:55,62.83,62.83,65.0,40.11,25,
TMC002,01/18/2019 06:00,66.22,66.22,65.0,38.05,25,
TMC002,01/18/2019 06:05,64.0,64.0,65.0,39.38,25,
TMC002,01/18/2019 06:10,60.57,60.57,65.0,41.6,25,
TMC002,01/18/2019 06:15,61.67,61.67,65.0,40.86,25,
TMC002,01/18/2019 06:20,62.03,62.03,65.0,40.63,25,
TMC002,01/18/2019 06:25,54.71,54.71,65.0,46.06,25,
TMC002,01/18/2019 06:30,57.09,57.09,65.0,44.14,25,
TMC002,01/18/2019 06:35,52.62,52.62,65.0,47.89,25,
TMC002,01/18/2019 06:40,55.88,55.88,65.0,45.1,25,
TMC002,01/18/2019 06:45,52.4,52.4,65.0,48.09,25,
TMC002,01/18/2019 06:50,45.96,45.96,65.0,54.83,25,100.0
TMC002,01/18/2019 06:55,49.68,49.68,65.0,50.72,25,100.0
TMC002,01/18/2019 07:00,44.81,44.81,65.0,56.24,25,100.0
TMC002,01/18/2019 07:05,41.39,41.39,65.0,60.89,25,100.0
TMC002,01/18/2019 07:10,46.43,46.43,65.0,54.27,25,100.0
TMC002,01/18/2019 07:15,38.6,38.6,65.0,65.29,25,100.0
TMC002,01/18/2019 07:20,38.88,38.88,65.0,64.81,25,100.0
TMC002,01/18/2019 07:25,39.36,39.36,65.0,64.02,25,100.0
TMC002,01/18/2019 07:30,36.02,36.02,65.0,69.97,25,100.0
TMC002,01/18/2019 07:35,40.54,40.54,65.0,62.15,25,100.0
TMC002,01/18/2019 07:40,40.3,40.3,65.0,62.53,25,100.0
TMC002,01/18/2019 07:45,45.58,45.58,65.0,55.29,25,100.0
TMC002,01/18/2019 07:50,43.59,43.59,65.0,57.82,25,100.0
TMC002,01/18/2019 07:55,33.64,33.64,65.0,74.91,25,100.0
TMC002,01/18/2019 08:00,46.61,46.61,65.0,54.07,25,100.0
TMC002,01/18/2019 08:05,56.76,56.76,65.0,44.4,25,
TMC002,01/18/2019 08:10,52.75,52.75,65.0,47.77,25,
TMC002,01/18/2019 08:15,48.48,48.48,65.0,51.98,25,100.0
TMC002,01/18/2019 08:20,50.1,50.1,65.0,50.3,25,
TMC002,01/18/2019 08:25,58.57,58.57,65.0,43.03,25,
TMC002,01/18/2019 08:30,57.7,57.7,65.0,43.67,25,
TMC002,01/18/2019 08:35,57.79,57.79,65.0,43.6,25,
TMC002,01/18/2019 08:40,58.63,58.63,65.0,42.98,25,
TMC002,01/18/2019 08:45,63.89,63.89,65.0,39.44,25,
TMC002,01/18/2019 08:50,63.04,63.04,65.0,39.97,25,
TMC002,01/18/2019 08:55,63.93,63.93,65.0,39.42,25,
TMC002,01/18/2019 09:00,55.67,55.67,65.0,45.27,25,
